Longitude,Latitude,ID2,ROW,COLUMN,ID,Horizons,Depth (cm),DHue,DVal,DChr,Mhue,MVal,MChr,% Clay,Structure,DConsist,WConsist,Stickiness,Plasticity,Roots,Pores,ISFs,Misc. Features
-117.076847,46.780576,199,8,30,199,Btb,108+,10YR,3,3,10YR,2,2,15,2f-msbk,ha,fr,ms,mp,-,3vfdt,"mppf, cdpf","dark clay skins, skeletans"
-117.086242,46.781049,201,9,8,201,Ap,23,10YR,3,2,10YR,2,2,13,2fgr-2msbk,sh,fr,ms,mp,2vft,3vfi-2vfdt,cdpf,clay films in bottom of profile
-117.086242,46.781049,201,9,8,201,BA,53,10YR,4,2,10YR,3,2,15,2f-msbk,sh,vfr,ms,vp,1vft,3vfdt,"cppo, cppf","organo-argillans in channels, clay skins, coarse sands/pebbles at Ap/BA boundary"
-117.086242,46.781049,201,9,8,201,Bt,95,10YR,4,3,10YR,3,3,20,3f-msbk,mh,vfr,vs,vp,1vft,2vfdt,"mppf, cppf, vffpf, ffpf, ffpf","clay films/clay skins, organo-argillans, gley spots, Fe-oxides, Mn-nodules"
-117.086242,46.781049,201,9,8,201,Bwb,95+,10YR,5,4,10YR,4,4,15,2msbk-2mpr,ha,vfr,ms,mp,-,3vfdt,"mppo, cdpf, fdpf","OM-lined root channels, clay films, washed silts"
-117.085406,46.781072,203,9,10,203,Ap1,17,10YR,5,2,10YR,3,2,8,2fgr-3msbk,ha,fr,so,sp,3vf-ft,2vfdt&I,-,severe erosion/disturbance
-117.085406,46.781072,203,9,10,203,Ap2,33,10YR,5,2,10YR,3,2,10,3m-cosbk,vh,vfi,ss,sp,1vft,3vfdt,-,compaction
-117.085406,46.781072,203,9,10,203,BA,57,10YR,4,3,10YR,3,2,10,3mgr-3msbk,ha,vfr,ss,sp,1vft,3vfdt&I,"fppf, ffpf","washed silts, clay films, probable buried A w/ all OM oxidized away"
-117.085406,46.781072,203,9,10,203,BE,79,10YR,5,3,10YR,3,3,12,2fsbk-2fpr,mh,vfi,ms,sp,2vft,3vfdt,cdpf,"clay films, beginnings of an eluvial/reduced horizon"
-117.085406,46.781072,203,9,10,203,Btb1,102,10YR,4,4,10YR,3,4,18,2fsbk-2fpr,eh,vfi,vs,mp,1vft&p,2vfdt,"mppf, fdpo","clay skins, root channels w/ OM"
-117.085406,46.781072,203,9,10,203,Btb2,102+,10YR,5,4,10YR,4,4,17,2msbk,vh,fr,vs,mp,1vfp,2vfdt,"cppf, cfpf","clay skins, Mn-nodules, this profile is turning into a Thatuna soil"
-117.08457,46.781009,205,9,12,205,Ap1,18,10YR,5,3,10YR,3,2,11,2mgr-2msbk,mh,vfi,ss,sp,2vft,2vfdt&I,-,deposited B material
-117.08457,46.781009,205,9,12,205,Ap2,34,10YR,5,3,10YR,3,2,10,2cogr-3msbk,ha,fr,ss,sp,1vft,3vfdt&I,-,deposited B material
-117.08457,46.781009,205,9,12,205,Ab,58,10YR,3,2,10YR,2,1,12,3fgr-2fsbk,mh,vfr,ms,sp,2vft,3vfdt&I,ffpf,"organo-clay films, buried A horizon"
-117.08457,46.781009,205,9,12,205,Bwb,84,10YR,5,2,10YR,3,2,15,3mabk,mh,vfr,ms,mp,2vft,3vfdt,"cfpf, cfpf","washed silts, clay films"
-117.08457,46.781009,205,9,12,205,Eb,97,10YR,6,2,10YR,4,2,6,1msbk,sh,vfr,so,sp,-,2vfdt,"ffpf, ffpf, cfpf","eluviation/reduction, clay films, Fe-oxides, Mn-nodules"
-117.08457,46.781009,205,9,12,205,Btb,97+,10YR,4,2,10YR,3,2,17,3msbk-3fpr,ha,fr,vs,mp,-,3vfdt,"mppf, fdpf, cdmat, cfpf","organo-argillan clay skins, Fe-oxides, skeletan spots, Mn-nodules"
-117.083755,46.78103938,207,9,14,207,Ap,12,10YR,4,2,10YR,3,2,7,2fgr-2fsbk,mh,fr,ss,po,3vft,3vfdt&I,-,-
-117.083755,46.78103938,207,9,14,207,A,46,10YR,3,2,10YR,2,1,8,2fgr-2f-msbk,sh,vfr,so,sp,2vft,3vfdt&I,cfpf,earthworm casts
-117.083755,46.78103938,207,9,14,207,AB,70,10YR,3,3,10YR,2,2,8,2mgr-2msbk,sh,vfr,ss,sp,2vft,3vf-fdt&I,-,-
-117.083755,46.78103938,207,9,14,207,Bw1,93,10YR,4,3,10YR,3,3,10,2f-msbk,mh,fr,ss,mp,1vft&c,3vf-fdt,-,faint eluviation/reduction
-117.083755,46.78103938,207,9,14,207,Bw2,135,10YR,5,2,10YR,3,3,12,2msbk-2fpr,sh,vfr,ss,mp,1vft,3vfdt,fdpf,washed silts
-117.083755,46.78103938,207,9,14,207,Bwb,135+,10YR,5,3,10YR,3,4,12,2cosbk,sh,fi,ss,mp,-,2vfdt,"fdpf, fppf","filled worm channels, washed silts"
-117.082898,46.781015,209,9,16,209,Ap,20,10YR,5,2,10YR,3,2,7,2mgr-3fsbk,vh,fr,ss,np,2vft,3vfdt&I,-,probably deposited B material
-117.082898,46.781015,209,9,16,209,A,48,10YR,4,2,10YR,3,1,8,2f-cosbk,ha,fr,so,sp,1vft,3vfdt&I,-,-
-117.082898,46.781015,209,9,16,209,Bw,82,10YR,4,1,10YR,3,1,12,2msbk,ha,vfr,ss,sp,-,3vfdt,"cppf, vffpf, cfpf","washed silts towards bottom, small Fe-oxides, clay films"
-117.082898,46.781015,209,9,16,209,BE,109,10YR,6,2,10YR,3,2,10,2f-msbk,ha,fr,ss,sp,-,3vfdt,"mppf, cdpf","washed silts, clay films"
-117.082898,46.781015,209,9,16,209,EB,139,10YR,7,2,10YR,5,2,<5,1msbk,sh,vfr,so,np,-,3vf-fdt,ffpf,"eluviation/reduction, clay films"
-117.082898,46.781015,209,9,16,209,Btb,139+,10YR,5,3,10YR,3,3,15,2fsbk,vh,fr,ms,sp,-,1vfdt,mppf,clay skins darkened by OM & Mn
-117.082062,46.780854,211,9,18,211,Ap,28,10YR,5,2,10YR,2,2,7,2fgr-2msbk,mh,vfr,so,sp,2vft,2vfdt&I,-,-
-117.082062,46.780854,211,9,18,211,AB,57,10YR,4,2,10YR,3,2,10,2fsbk,sh,h,ss,mp,3vft,3vfdt,cfpf,"possible buried A or Bw, earthworm casts"
-117.082062,46.780854,211,9,18,211,Btb1,93,10YR,5,3,10YR,4,3,15,2msbk-2fpr,ha,vfr,ms,vp,2vft,2vfdt,"cdpf, ffpf","clay skins, skeletans"
-117.082062,46.780854,211,9,18,211,Btb2,126,10YR,4,4,10YR,3,4,18,2m-cosbk,ha,fr,vs,vp,1vft,2vfdt,mppf,clay skins
-117.082062,46.780854,211,9,18,211,Btb3,126+,10YR,5,4,10YR,4,4,15,2f-msbk,mh,vfr,ms,mp,-,2vfdt,"cppf, fdpo","clay skins, OM-lined root channels"
-117.081226,46.780995,213,9,20,213,Ap,24,10YR,4,2,10YR,2,2,7,2fgr-2fsbk,sh,fr,sp,so,3vft,3vfdt&I,-,-
-117.081226,46.780995,213,9,20,213,A,55,10YR,3,2,10YR,2,1,10,2mgr-2fsbk,mh,fi,ss,mp,3vft,3vfdt&I,"fdpo, fdpf","worm holes, worm casts, some B material"
-117.081226,46.780995,213,9,20,213,AB,86,10YR,3,2,10YR,2,2,12,2cogr-2msbk,sh,fr,ss,mp,2vft,3vfdt&I,cdpf,earthworm casts
-117.081226,46.780995,213,9,20,213,Ab,117,10YR,4,1,10YR,2,1,10,2fgr-2msbk,sh,fr,ss,mp,1vft,2vfdt&I,cdpf,redox features in bottom of horizon (N4/ dark gray)
-117.081226,46.780995,213,9,20,213,2R,130,2.5YR,4,6,10YR,-,-,-,3mabk,r,-,-,-,-,-,-,"orange-red, rock material (weathered basalt?)"
-117.081226,46.780995,213,9,20,213,Bwg,130+,10YR,5,1,10YR,3,2,15,2msbk,ha,fr,ms,mp,-,1vfdt,cdpf,"organo-argillans, gray/gley colors"
-117.0804377,46.78111806,215,9,22,215,Ap1,13,10YR,5,3,10YR,3,3,8,2fgr-2fsbk,sh,l,so,sp,3vft,3vfdt&I,-,-
-117.0804377,46.78111806,215,9,22,215,Ap2,37,10YR,4,3,10YR,2,2,8,2vf-fsbk,mh,fr,so,sp,1vft,3vfdt,"fdpo, cfpf","open worm channels, earthworm casts"
-117.0804377,46.78111806,215,9,22,215,AB,59,10YR,4,2,10YR,2,2,8,2fgr-2msbk,mh,vfr,ss,mp,2vft,3vfdt,fdpo,channels w/ granular material
-117.0804377,46.78111806,215,9,22,215,Bw,88,10YR,4,3,10YR,3,2,10,2fgr-2msbk,sh,vfr,ss,mp,2vft,3vfdt,cfpf,"loose granular material @ top of horizon, clay films"
-117.0804377,46.78111806,215,9,22,215,Bwb,88+,10YR,4,4,10YR,3,3,12,2msbk-2mpr,mh,fr,ss,mp,1vft,3vfdt,cdpf,"clay films, krotovina"
-117.079554,46.781049,217,9,24,217,Ap,17,10YR,5,2,10YR,2,2,7,3mgr-3fsbk,sh,vfr,so,sp,2vft,3vfdt&I,-,-
-117.079554,46.781049,217,9,24,217,A,38,10YR,4,2,10YR,3,2,8,3vf-msbk,mh,vfr,ss,sp,1vft,2vfdt,fdpf,earthworm casts
-117.079554,46.781049,217,9,24,217,Bw,83,10YR,5,4,10YR,4,3,10,3fpr-2msbk,ha,fr,ss,sp,1vft,3vf-fdt,"fppo, ffpf","earthworm channels w/ granular material, clay films"
-117.079554,46.781049,217,9,24,217,Bwb1,119,10YR,4,4,10YR,3,4,12,2fsbk-2fpr,mh,fr,ss,sp,1vft,3vfdt,"cppf, cfpf","washed silts, clay films, continuation of worm channel"
-117.079554,46.781049,217,9,24,217,Bwb2,119+,10YR,5,4,10YR,3,4,12,3mpr->2msbk,mh,vfr,ss,sp,-,3vfdt,"fppf, cdpf","washed silts, clay films"
-117.078718,46.780982,219,9,26,219,Ap,23,10YR,4,2,10YR,2,2,7,2mgr-2vfsbk,sh,fr,so,sp,3vft,3vfdt&I,-,-
-117.078718,46.780982,219,9,26,219,BA,44,10YR,4,3,10YR,3,3,8,2vf-msbk,mh,vfr,so,sp,2vft,3vfdt,fppo,channels w/ granular material
-117.078718,46.780982,219,9,26,219,Bw,83,10YR,5,3,10YR,3,3,9,2fgr-2msbk,mh,vfr,ss,mp,1vft,3vf-fdt,"ffpf, fdpf, ffpf","clay films, old filled-in channels, washed silts"
-117.078718,46.780982,219,9,26,219,Bwb1,116,10YR,5,4,10YR,3,6,10,2fsbk-2mpr,sh,vfr,ss,mp,2vft,3vfdt,"cdpf, cppf, fdpo","clay films, washed silts, worm channels w/ roots & granular material"
-117.078718,46.780982,219,9,26,219,Bwb2,116+,10YR,6,4,10YR,4,4,12,2msbk-2fpr,mh,vfr,ss,mp,1vft,3vfdt,"cdpf, fdpf","clay films, washed silts near top, old worm channel w/ OM-clay"
-117.077882,46.780924,221,9,28,221,Ap,28,10YR,4,2,10YR,3,2,7,2fgr-3msbk,sh,fr,so,sp,3vft,3vfdt&I,-,compacted
-117.077882,46.780924,221,9,28,221,Bw1,49,10YR,4,3,10YR,3,2,8,3vf-msbk,mh,vfr,ss,sp,1vft,3vfdt,-,band of dark-colored material @ bottom
-117.077882,46.780924,221,9,28,221,Bw2,89,10YR,5,3,10YR,4,3,12,2vf-msbk,mh,vfr,ss,mp,2vft,3vfdt,cppf,"clay lamina, washed silts towards bottom, open worm channel w/ granular material"
-117.077882,46.780924,221,9,28,221,Bwb1,118,10YR,6,4,10YR,4,4,12,3msbk-2mpr,mh,vfr,ss,mp,1vft,3vfdt,"cppf, mppf","heavy clay films, washed silts"
-117.077882,46.780924,221,9,28,221,Bwb2,118+,10YR,5,4,10YR,3,4,15,2msbk-3fpr,ha,vfr,ms,mp,1vft,3vfdt,"mppf, cppf","clay films, washed silts, open cannel w/ roots & dark granular material"
-117.077046,46.780862,223,9,30,223,Ap,17,10YR,4,3,10YR,3,2,7,2mgr-3mabk,vh,fi,so,sp,1vft,1vfdt&3vfi,-,compacted plow pan
-117.077046,46.780862,223,9,30,223,BA,38,10YR,4,4,10YR,3,3,10,3msbk->2mgr,mh,vfr,ss,sp,1vft,3vfdt,fdpf,clay films
-117.077046,46.780862,223,9,30,223,Bw,66,10YR,5,4,10YR,3,4,12,2f-msbk,ha,vfr,ss,sp,2vft,3vfdt,"cdpf, ffpf","clay films, washed silts"
-117.077046,46.780862,223,9,30,223,Bwb1,91,10YR,6,4,10YR,4,4,11,2msbk-3fpr,mh,vfr,ss,mp,1vft,2vfdt,"cdpf, cppf","clay films, washed silts"
-117.077046,46.780862,223,9,30,223,Bwb2,141,10YR,6,4,10YR,4,4,12,2msbk-2mpr,vh,vfr,ss,mp,-,3vf-fdt,"cppf, cppf","clay films, washed silts"
-117.077046,46.780862,223,9,30,223,Btb,141+,10YR,5,4,10YR,3,4,15,3cosbk,ha,fi,ms,mp,-,2vfdt,"mppf, cfpf","clay skins, Mn-nodules"
-117.086295,46.781365,225,10,7,225,Ap,16,10YR,5,2,10YR,3,2,7,2mgr-2fsbk,mh,vfr,so,np,1vft,2vfdt&I,-,earthworm casts
-117.086295,46.781365,225,10,7,225,BA,35,10YR,4,2,10YR,3,2,7,2mgr-2msbk,mh,fr,so,np,1vft,2vfdt&I,vffpf,"compacted earthworm casts, small patches of oxide clays"
-117.086295,46.781365,225,10,7,225,Bw,61,10YR,4,3,10YR,3,3,9,2f-msbk,sh,fr,ss,sp,1vft,2vfdt,"vffpf, fdpf, ffmat","oxide clays, OM-darkened clay films, Mn-nodules near top of horizon, chunks of road gravel"
-117.086295,46.781365,225,10,7,225,Bwb,101,10YR,4,1,10YR,3,1,11,1msbk,mh,vfr,ss,sp,-,2vfdt,"fdpf, cppf, ffpf","skeletans, OM-clays, Fe-oxides, very moist horizon, reducing conditions"
-117.086295,46.781365,225,10,7,225,Btb,101+,10YR,3,2,10YR,2,2,18,1msbk,mh,vfr,vs,mp,-,3vfdt,"mppf, cdpf","OM-lined clays, small Fe-oxide spots, reduced conditions"
-117.0854328,46.78122203,227,10,9,227,Ap,21,10YR,4,3,10YR,3,2,9,2fgr-3msbk,ha,fr,so,sp,3vft,3vfdt&I,-,"upper part granular, lower part compacted"
-117.0854328,46.78122203,227,10,9,227,BA,42,10YR,5,2,10YR,4,2,10,2fsbk,sh,vfr,ss,mp,1vft,3vfdt,ffpf,clay films
-117.0854328,46.78122203,227,10,9,227,Bw,69,10YR,6,3,10YR,3,3,12,2f-msbk,mh,vfr,ss,mp,2vft,3vfdt,"fdpf, cppf, ffpo","clay films, washed silts @ bottom of horizon, filled channels"
-117.0854328,46.78122203,227,10,9,227,Bwb1,121,10YR,4,4,10YR,3,4,15,2msbk-2fpr,sh,vfr,ms,mp,1vft,3vf-fdt,"fdpf, cdpf","washed silts near top, nightcrawler channel w/ granular material & roots, clay films, decreasing clay %"
-117.0854328,46.78122203,227,10,9,227,Bwb2,121+,10YR,5,3,10YR,3,3,13,2fsbk-2fpr,sh,fr,ss,mp,-,2vfdt,cdpf,"clay films, krotovina"
-117.084623,46.781206,229,10,11,229,Ap,24,10YR,4,2,10YR,2,2,10,3mgr-3fsbk,mh,fr,ss,sp,3vft,3vfdt&I,-,deposited B material
-117.084623,46.781206,229,10,11,229,AB,52,10YR,3,2,10YR,2,1,9,2f-msbk,sh,vfr,ss,np,1vft,3vfdt,-,probably a long-ago buried A
-117.084623,46.781206,229,10,11,229,Bw,82,10YR,4,2,10YR,3,2,11,2f-msbk,mh,vfr,ms,sp,1vft,3vf-fdt,ffpf,"clay films, lighter colors"
-117.084623,46.781206,229,10,11,229,EB,101,10YR,6,2,10YR,4,2,7,2f-msbk,ha,l,so,sp,1vft,2vfdt,ffpf,"upper part B, lower part E, eluviation/reduction, clay films"
-117.084623,46.781206,229,10,11,229,Btb,101+,10YR,4,4,10YR,3,4,18,3msbk-3fpr,vh,fr,ms,vp,1vfp,1vfdt,"mppf, vfdpf, cfpf","OM-stained clay skins, skeletans, Mn-nodules"
-117.083787,46.781248,231,10,13,231,Ap1,11,10YR,4,2,10YR,2,2,7,2vf-fgr,s,fr,so,sp,3vft,3vf-fi,-,-
-117.083787,46.781248,231,10,13,231,Ap2,28,10YR,3,3,10YR,2,2,10,3f-msbk,sh,fi,ss,sp,3vft,3vfdt,-,resistance change from Ap1
-117.083787,46.781248,231,10,13,231,A,48,10YR,4,2,10YR,3,2,10,2f-msbk,sh,fr,ss,sp,2vft,3vfdt,ffpf,"washed silts near bottom of horizon, worm channel"
-117.083787,46.781248,231,10,13,231,BE,37,10YR,5,2,10YR,4,2,10,2f-cosbk,mh,fr,ss,mp,2vft,3vf-fdt,ffpf,"Mn-nodules, mixed eluviation/reduction w/ clay films"
-117.083787,46.781248,231,10,13,231,Bwb1,107,10YR,5,3,10YR,4,3,15,3f-msbk-2fpr,mh,fr,s,mp,2vfp,3vfdt,"cppf, cfpf, fdpf","organo-argillans, Mn-nodules, oxidized clays"
-117.083787,46.781248,231,10,13,231,Bwb2,107+,10YR,6,3,10YR,4,3,12,2f-msbk,mh,fr,s,sp,1vft,2vf-fdt,"mppf, cdpf, fdpf, cfpf","washed silts, clay films, redox features, Mn-nodules"
-117.082951,46.781232,233,10,15,233,Ap,24,10YR,4,2,10YR,2,2,7,2fgr-2fsbk,mh,vfr,so,sp,2vft,3vfdt&I,-,-
-117.082951,46.781232,233,10,15,233,A,46,10YR,3,2,10YR,2,2,9,3fgr-2msbk,sh,vfr,ss,sp,3vft,3vfdt&I,"cdpf, fdpo","dark granular material @ bottom (burrowing?), earthworm casts, filled earthworm channels"
-117.082951,46.781232,233,10,15,233,Bw1,77,10YR,4,4,10YR,3,4,10,3msbk-2vfpr,sh,vfr,ss,sp,2vft,3vfdt,cfpf,"clay films, soft granular material @ bottom, horizontal krotovina"
-117.082951,46.781232,233,10,15,233,Bw2,100,10YR,6,3,10YR,4,3,6,2msbk,sh,fr,so,np,2vft,2vfdt,fdpf,"clay films, CaCO3 (es)"
-117.082951,46.781232,233,10,15,233,Bkb,100+,10YR,5,3,10YR,4,3,7,2msbk,sh,vfr,so,np,-,-,cdpf,"clay films, CaCO3 (es)"
-117.082115,46.781338,235,10,17,235,Ap,20,10YR,5,2,10YR,2,2,8,1fgr-1fsbk,sh,vfr,so,np,3vft,3vfdt&I,-,-
-117.082115,46.781338,235,10,17,235,A,41,10YR,4,2,10YR,2,2,9,2mgr-2msbk,sh,l,ss,np,2vft,3vf-fdt&I,ffpf,clay films
-117.082115,46.781338,235,10,17,235,Bw1,72,10YR,4,3,10YR,3,3,10,3msbk-3fpr,mh,vfr,ss,mp,1vft,3vfdt,"cdpf, fdpo","darkened clay films, worm channels w/ roots & granular materials"
-117.082115,46.781338,235,10,17,235,Bw2,104,10YR,5,3,10YR,3,3,12,2msbk-2fpr,mh,vfr,ss,mp,1vft,3vfdt,"cdpf, fdpo","darkened clay films, worm channels w/ roots & granular materials"
-117.082115,46.781338,235,10,17,235,Bwb,104+,10YR,5,4,10YR,3,4,13,2fsbk-2mpr,sh,fr,ms,mp,1vft,3vfdt,cdpf,"clay films, structure weakens down profile, krotovina"
-117.0812437,46.78126348,237,10,19,237,Ap,18,10YR,4,2,10YR,2,2,7,3mgr-2fsbk,sh,l,so,sp,3vft,3vfdt&I,mdpf,earthworm casts
-117.0812437,46.78126348,237,10,19,237,Bw1,49,10YR,5,4,10YR,3,4,11,2fsbk,mh,vfr,ss,mp,2vft,3vf-fdt,"fdpo, fdpf","worm channels w/ roots & granular material, clay films"
-117.0812437,46.78126348,237,10,19,237,Bw2,80,10YR,4,3,10YR,4,3,13,3f-msbk,ha,vfr,ms,mp,2vft,3vfdt,"cdpf, ffpf","clay films, some darkened w/ OM, washed silts"
-117.0812437,46.78126348,237,10,19,237,Btb1,116,10YR,4,4,10YR,3,4,18,3fsbk-2fpr,ha,vfr,vs,vp,2vft,2vfdt,cppf,darkened clay skins
-117.0812437,46.78126348,237,10,19,237,Btb2,116+,10YR,4,4,10YR,3,4,17,3msbk-2fpr,vh,fi,vs,mp,1vft,2vfdt,"mppf, fdpo, mfpf","darkened clay skins, worm casts, Mn-nodules"
-117.080455,46.78115338,239,10,21,239,Ap,14,10YR,4,2,10YR,2,2,8,2vf-fgr,l,fr,so,po,3vf-ft,3vfi,-,-
-117.080455,46.78115338,239,10,21,239,A,35,10YR,4,2,10YR,2,2,10,2fgr-2fsbk,sh,fr,ss,sp,3vf-ft,3vf-fdt&I,-,-
-117.080455,46.78115338,239,10,21,239,AB,69,10YR,4,3,10YR,2,2,15,2f-cosbk,mh,fr,ss,sp,2vft,3vf-fdt,"fdpo, ffpf","small worm channels, skeletans in bottom of horizon"
-117.080455,46.78115338,239,10,21,239,Bw1,103,10YR,4,2,10YR,3,2,15,2msbk-2mpr,mh,vfr,ss,sp,1vft,3vf-fdt,"fdpo, fdpf","worm channels, skeletans"
-117.080455,46.78115338,239,10,21,239,Bw2,128,10YR,4,3,10YR,3,3,15,2f-msbk,mh,vfr,ss,sp,1vft,3vf-fdt,ffpf,clay films
-117.080455,46.78115338,239,10,21,239,Bw3,128+,10YR,5,3,10YR,3,3,17,2msbk-2mpr,sh,fr,ss,sp,-,3vfdt,fdpf,clay films
-117.079607,46.781371,241,10,23,241,Ap,23,10YR,4,2,10YR,3,2,8,2vfgr-2fsbk,mh,vfr,so,sp,2vft,3vfdt&I,mdpf,earthworm casts
-117.079607,46.781371,241,10,23,241,BA,56,10YR,4,3,10YR,3,3,9,2m-cosbk,mh,vfr,ss,sp,2vft,3vfdt,"ffpf, fdpf","clay films, washed silts, open channel"
-117.079607,46.781371,241,10,23,241,Bw1,97,10YR,5,3,10YR,3,4,10,2msbk-2fpr,ha,vfr,ss,mp,1vft,3vf-fdt,"fppo, cppf, fdpf","worm channels w/ granular material, washed silts, clay films"
-117.079607,46.781371,241,10,23,241,Bwb1,126,10YR,4,4,10YR,3,4,13,2msbk,sh,vfr,ms,mp,-,2vfdt,"cdpf, fdpf","clay films, washed silts"
-117.079607,46.781371,241,10,23,241,Bwb2,126+,10YR,4,4,10YR,3,6,15,2msbk,mh,vfr,vs,mp,-,2vf-fdt,"cppf, fppf","clay films, heavy accumulation in spots, skeletans"
-117.078771,46.781256,243,10,25,243,Ap,19,10YR,4,2,10YR,2,1,7,1mgr-2fsbk,sh,vfr,so,sp,3vft,3vfdt&I,cdpf,earthworm casts
-117.078771,46.781256,243,10,25,243,AB,49,10YR,4,3,10YR,2,2,9,2vf-fsbk,mh,vfr,so,sp,2vft,3vfdt,cdpf,earthworm casts
-117.078771,46.781256,243,10,25,243,Bw,85,10YR,5,4,10YR,3,4,11,2msbk-3fpr,mh,vfr,ss,sp,2vft,3vfdt,"cppf, fppo, fdpf","washed silts, open worm channels w/ OM-clay lining, clay films"
-117.078771,46.781256,243,10,25,243,BE,102,10YR,6,4,10YR,4,4,10,2fsbk-3fpr,mh,vfr,ss,sp,1vft,2vfdt,"mppf, fdpf","washed silts, transitioning to eluvial/reduction horizon, clay films"
-117.078771,46.781256,243,10,25,243,Bwb1,128,10YR,4,4,10YR,4,3,13,3msbk,ha,fr,ms,mp,1vft,3vfdt,"cdpf, fppf","clay films, washed silts"
-117.078771,46.781256,243,10,25,243,Bwb2,128+,10YR,5,3,10YR,4,3,16,3mpr,vh,fr,ms,mp,-,3vfdt,"cdpf, cppf","skeletans, clay films"
-117.077935,46.781273,245,10,27,245,Ap,20,10YR,5,2,10YR,2,2,7,2mgr-2fsbk,sh,l,so,sp,3vft,3vfdt&I,cdpf,earthworm casts
-117.077935,46.781273,245,10,27,245,BA,41,10YR,5,3,10YR,2,2,9,2msbk->2mgr,mh,vfr,so,sp,2vft,3vfdt&I,fdpf,earthworm casts
-117.077935,46.781273,245,10,27,245,Bw1,65,10YR,5,4,10YR,3,4,11,2fpr->2fsbk,mh,fr,ss,mp,2vft&p,2vfdt,"fdpf, fdpf","washed silts, clay films"
-117.077935,46.781273,245,10,27,245,Bw2,84,10YR,5,4,10YR,4,4,10,2fsbk-2fpr,sh,vfr,ss,mp,1vft&p,3vfdt,"mppf, fdpf","washed silts, masked w/ clay films"
-117.077935,46.781273,245,10,27,245,Bw3,118,10YR,5,3,10YR,4,3,11,2fsbk-3fpr,sh,vfr,ss,mp,1vfp,3vfdt,"mppf, cdpf","washed silts, clay bands, eluvial band @ bottom"
-117.077935,46.781273,245,10,27,245,Bwb,118+,10YR,4,4,10YR,3,4,13,2msbk-3fpr,mh,vfr,ms,mp,1vfp,2vfdt,"cppf, cppf",clay films mixed w/ eluvial bands
-117.077099,46.781374,247,10,29,247,Ap,24,10YR,5,2,10YR,2,2,7,2vf-mgr,mh,fr,so,sp,3vft,3vfdt&I,mppf,earthworm casts
-117.077099,46.781374,247,10,29,247,BA,50,10YR,4,3,10YR,3,2,9,2mgr-2fsbk,mh,vfr,ss,sp,2vft,3vfdt&I,-,open channel w/ OM-clay
-117.077099,46.781374,247,10,29,247,Bw1,83,10YR,5,4,10YR,3,4,12,2fsbk-2fpr,mh,vfr,ms,mp,1vft,3vfdt,"ffpf, cfpf","washed silts, clay films"
-117.077099,46.781374,247,10,29,247,Bw2,105,10YR,5,4,10YR,4,4,12,2msbk,ha,vfr,ms,sp,-,3vfdt,cdpf,"clay films, washed silts"
-117.077099,46.781374,247,10,29,247,Bwb,105+,10YR,4,4,10YR,4,3,13,3msbk-3mpr,mh,vfr,ms,mp,1vft&p,2vfdt,"fdpf, cdpf","washed silts, clay films"
-117.085864,46.781526,249,11,9,249,Ap,18,10YR,4,3,10YR,3,2,8,2vf-mgr,sh,vfr,so,po,3vft,3vfi,cfpf,worm casts
-117.085864,46.781526,249,11,9,249,Bw1,43,10YR,4,2,10YR,2,2,10,2mgr-2fsbk,mh,fr,ss,sp,2vft,3vfdt&I,cfpf,worm casts
-117.085864,46.781526,249,11,9,249,Bw2,76,10YR,3,3,10YR,2,2,10,2mgr-2msbk,mh,vfr,so,sp,2vft,3vfdt&I,cfpf,"skeletans & worm casts, darker color than previous horizons"
-117.085864,46.781526,249,11,9,249,Ab,99,10YR,3,2,10YR,2,2,18,2fgr-2fsbk,sh,vfr,ss,sp,1vft,3vfdt&I,-,buried A horizon
-117.085864,46.781526,249,11,9,249,BEb,115,10YR,5,3,10YR,3,2,10,2f-msbk,sh,vfr,ss,sp,1vft,3vfdt,mppf,washed silts
-117.085864,46.781526,249,11,9,249,Eb,127,10YR,6,2,10YR,5,2,8,1vf-fsbk,s,vfr,so,sp,1vft,2vfdt,ffpf,"eluviation/reduction, Mn-nodules"
-117.085864,46.781526,249,11,9,249,Btb,127+,10YR,4,2,10YR,3,2,15,2f-msbk,ha,fi,ms,mp,-,2vfdt,"mppf, ffpf, ffpf","dark clay films, Fe-oxides, Mn-nodules"
-117.085028,46.781492,251,11,11,251,Ap,15,10YR,4,3,10YR,3,2,8,1fgr-2fsbk,s,vfr,ss,sp,3vft,2vfdt&I,-,Probably an exposed Bw horizon darkened by OM
-117.085028,46.781492,251,11,11,251,Bwk1,35,10YR,6,4,10YR,4,4,8,1f-fsbk,s,vfr,ss,sp,2vft,3vf-fdt,cdpf,CaCO3 (es)
-117.085028,46.781492,251,11,11,251,Bwk2,69,10YR,5,3,10YR,3,3,7,1f-msbk,mh,fi,ss,po,1vft,1vfdt,"mppf, mppo",CaCO3 strands on peds and in root channels
-117.085028,46.781492,251,11,11,251,Bwkb1,111,10YR,4,4,10YR,3,4,8,2f-msbk,sh,fi,so,po,-,2vfdt,"mppf, fdpf","CaCO3 strands, clay films"
-117.085028,46.781492,251,11,11,251,Bwkb2,132,10YR,4,4,10YR,3,3,12,2f-msbk,mh,fr,ss,po,-,3vft,"cppf, cdpf","CaCO3 strands, clay films"
